TableID	TableSource	ParamCat	ParamLabel	ParamNameOrigin	ParamNameNew	ParameterNameICU	unit	UID	TableUID	UnitsID	ReasonForChoosingNewName	withinAlertRange	InlierRange	RangeStandard	
7	diagnosis		cardiovascular|vascular disorders|peripheral vascular ischemia|atheroembolic	445.89, I75.89				468	700468						
7	diagnosis		oncology|head and neck tumors|neck tumor|thyroid tumor|medullary CA	193, C73				469	700469						
7	diagnosis		burns/trauma|trauma - chest|lung trauma|with pleural effusion|hemothorax	860.2				470	700470						
7	diagnosis		toxicology|drug overdose|overdose of unknown agent(s)	E980.5, 977.9, T50.90				471	700471						
7	diagnosis		endocrine|pituitary and temperature regulation|hypothermia|due to cold environment	991.6				472	700472						
7	diagnosis		hematology|oncology and leukemia|myeloproliferative disorder|chronic myeloproliferative disorder (clinical)	238.7, D47.1				473	700473						
7	diagnosis		cardiovascular|infection|myocarditis	422.90, I40.9				474	700474						
7	diagnosis		pulmonary|pleural disorders|empyema|associated with pneumonia	510.9, 486, J86.9				475	700475						
7	diagnosis		toxicology|drug overdose|tricyclic overdose	E980.3, 969.0, T43.01				476	700476						
7	diagnosis		cardiovascular|shock / hypotension|signs and symptoms of sepsis (SIRS)|due to non-infectious process without organ dysfunction	995.93, R65.10				477	700477						
7	diagnosis		cardiovascular|valvular disease|valvular stenosis|tricuspid	424.2, I07.0				478	700478						
7	diagnosis		gastrointestinal|pancreatic disease|pancreatitis|necrotizing	577.8, K85.9				479	700479						
7	diagnosis		cardiovascular|valvular disease|myxoma	212.7, D15.1				480	700480						
7	diagnosis		hematology|oncology and leukemia|lymphoproliferative disease|Hodgkin's disease	201.90, C81.90				481	700481						
7	diagnosis		toxicology|drug overdose|beta blocker overdose	969.4, E980.2, T44.7X				482	700482						
7	diagnosis		neurologic|disorders of the spinal cord and peripheral nervous system|spinal cord compression|secondary to disc	336.9, G95.2				483	700483						
7	diagnosis		toxicology|drug overdose|ethanol overdose|with respiratory depression	T51.0				484	700484						
7	diagnosis		neurologic|disorders of vasculature|increased intracranial pressure	781.99, G93.5				485	700485						
7	diagnosis		neurologic|disorders of vasculature|increased intracranial pressure|with herniation syndrome|uncal	348.4, G93.5				486	700486						
7	diagnosis		burns/trauma|trauma- head and neck|oral injury	873.70, S01.50				487	700487						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|pelvis|closed	808.8				488	700488						
7	diagnosis		oncology|skin, muscle and skeletal tumors|melanoma	172.9, C43.9				489	700489						
7	diagnosis		burns/trauma|trauma - abdomen|splenic trauma|grade II laceration	865.00				490	700490						
7	diagnosis		toxicology|drug overdose|salicylate overdose/toxicity	965.1, E980.2, T39.09				491	700491						
7	diagnosis		pulmonary|disorders of the airways|bronchitis|chronic	491.9, J42				492	700492						
7	diagnosis		gastrointestinal|trauma|blunt abdominal trauma	863.80, S36.9				493	700493						
7	diagnosis		oncology|GU tumors|cervical CA	180.9, C53.9				494	700494						
7	diagnosis		cardiovascular|infection|endocarditis - native valve|gram positive organism (non-staph/strep)	041.9, 421.0, B96.89, I33.0				495	700495						
7	diagnosis		cardiovascular|chest pain / ASHD|acute coronary syndrome|acute myocardial infarction (with ST elevation)|posterior wall	410.61, I21.29				496	700496						
7	diagnosis		cardiovascular|diseases of the aorta|aortic aneurysm|thoraco-abdominal	441.7, I71.6				497	700497						
7	diagnosis		pulmonary|pulmonary infections|pneumonia|opportunistic|fungal	484.7, 484.7, 484.7, 484.7, J17				498	700498						
7	diagnosis		renal|disorder of kidney|acute renal failure|due to nephrotoxic agents|radiocontrast dye	584.9, E947.8, N17.9				499	700499						
7	diagnosis		neurologic|neuromuscular disorders|motor neuropathy|myasthenia gravis	358.00, G70.0				500	700500						
7	diagnosis		neurologic|altered mental status / pain|dementia|vascular dementia	290.40, F01.5				501	700501						
7	diagnosis		pulmonary|pulmonary infections|pneumonia|community-acquired|bacterial|gram negative rod	482.83, J15.6				502	700502						
7	diagnosis		cardiovascular|ventricular disorders|cardiac mural thrombus	429.79, I51.3				503	700503						
7	diagnosis		gastrointestinal|intestinal disease|vascular insufficiency of intestine|ischemic enterocolitis|acute	557.0, K55.0				504	700504						
7	diagnosis		cardiovascular|vascular disorders|traumatic injury to major vessels|r carotid artery	900.00				505	700505						
7	diagnosis		hematology|platelet disorders|platelet dysfunction|due to hemolytic-uremic syndrome	287.1, D69.1				506	700506						
7	diagnosis		oncology|skin, muscle and skeletal tumors|basal cell CA	173.9, C44.9				507	700507						
7	diagnosis		pulmonary|disorders of the airways|upper respiratory obstruction|post extubation	786.1, R06.1				508	700508						
7	diagnosis		infectious diseases|skin, bone and joint infections|wound infection|traumatic wound	L03.90				509	700509						
7	diagnosis		neurologic|misc|neuropathy|polyneuropathy	357.9, G62.9				510	700510						
7	diagnosis		neurologic|trauma - CNS|spinal cord injury|paraplegia-partial	344.1, G82.22				511	700511						
7	diagnosis		surgery|thoracic surgery|hemorrhage|known coagulopathy present	998.11, R58				512	700512						
7	diagnosis		hematology|coagulation disorders|coagulopathy|acquired anticoagulants	286.5, D68.31				513	700513						
7	diagnosis		neurologic|CNS mass lesions|brain tumor|metastatic brain tumor	198.3, C79.31				514	700514						
7	diagnosis		cardiovascular|ventricular disorders|cardiomyopathy|peri-partum|post-partum	648.64, O90.3				515	700515						
7	diagnosis		gastrointestinal|GI bleeding / PUD|upper GI bleeding|mallory-weiss	530.7, K92.2				516	700516						
7	diagnosis		hematology|transfusion medicine|transfusion reaction	999.8, T80.9				517	700517						
7	diagnosis		cardiovascular|arrhythmias|atrial premature beats	427.61, I49.1				518	700518						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|acetabulum|closed	808.0, S32.40				519	700519						
7	diagnosis		cardiovascular|infection|endocarditis - prosthetic valve|staphylococcus aureus	996.61, 041.11, 421.0, B95.6, I33.0				520	700520						
7	diagnosis		neurologic|neuromuscular disorders|myopathy|myopathy of critical illness	359.81, G72.81				521	700521						
7	diagnosis		gastrointestinal|intestinal disease|enteric fistula|rectal|to vagina	619.1, N82.4				522	700522						
7	diagnosis		pulmonary|pleural disorders|hemothorax|open	860.3, J94.2				523	700523						
7	diagnosis		hematology|coagulation disorders|hypercoagulable state|factor V leiden mutation	286.9, D68.51				524	700524						
7	diagnosis		pulmonary|pleural disorders|empyema|associated with lung abscess	513.0, 510.9, J86.9				525	700525						
7	diagnosis		endocrine|pituitary and temperature regulation|hypopituitarism|due to CNS tumor	253.2, E23.0				526	700526						
7	diagnosis		infectious diseases|GI infections|intra-abdominal abscess|hepatic	572.0, K75.0				527	700527						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|thoracic spine	S22.00				528	700528						
7	diagnosis		infectious diseases|GI infections|viral hepatitis	573.1, B17.9				529	700529						
7	diagnosis		endocrine|thyroid|hyperthyroidism|Grave's disease	242.00, E05.00				530	700530						
7	diagnosis		gastrointestinal|intestinal disease|acute appendicitis	541, K35.80				531	700531						
7	diagnosis		infectious diseases|head and neck infections|abscess - head and neck|periodontal	523.3, K05.20				532	700532						
7	diagnosis		pulmonary|pleural disorders|broncho-pleural fistula	510.0, J86.0				533	700533						
7	diagnosis		infectious diseases|systemic/other infections|bacteremia|vascular catheter associated	038.9, 996.62				534	700534						
7	diagnosis		neurologic|neuromuscular disorders|motor neuropathy|myasthenia gravis|with respiratory involvement	358.00				535	700535						
7	diagnosis		gastrointestinal|abdominal/ general|intra-abdominal abscess|intestinal	569.5, K63.0				536	700536						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|sternum	S22.2				537	700537						
7	diagnosis		cardiovascular|arrhythmias|digitalis toxicity	972.1, T46.0				538	700538						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|thoracic spine|closed	805.2, S22.00				539	700539						
7	diagnosis		cardiovascular|valvular disease|valvular insufficiency|with CHF|acute (from endocarditis)	421.9, I33.9				540	700540						
7	diagnosis		toxicology|drug overdose|digoxin overdose/toxicity|with dysrhythmia	427.9, 972.1, T46.0X				541	700541						
7	diagnosis		oncology|GI tumors|intestinal CA|lymphoma	152.9, C17.9				542	700542						
7	diagnosis		infectious diseases|head and neck infections|sinusitis	461.9, J01.90				543	700543						
7	diagnosis		oncology|GI tumors|abdominal carcinomatosis	197.6, C78.6				544	700544						
7	diagnosis		endocrine|glucose metabolism|diabetes mellitus|Type I|controlled	250.01, E10.9				545	700545						
7	diagnosis		neurologic|CNS mass lesions|increased intracranial pressure|from hydrocephalus	G91.9				546	700546						
7	diagnosis		neurologic|infectious disease of nervous system|meningitis|after trauma to skull base	322.9, G03.9				547	700547						
7	diagnosis		neurologic|CNS mass lesions|cerebral mass of unknown etiology	784.2				548	700548						
7	diagnosis		pulmonary|pulmonary infections|pneumonia|opportunistic|fungal|aspergillus	484.6, 117.3, B44.1				549	700549						
7	diagnosis		cardiovascular|ventricular disorders|cardiomyopathy|dilated|ethanol related	425.5, I42.6				550	700550						
7	diagnosis		neurologic|CNS mass lesions|spinal cord compression|secondary to metastasis	336.9, G95.9				551	700551						
7	diagnosis		oncology|GI tumors|colon CA|sigmoid	153.3, C18.7				552	700552						
7	diagnosis		toxicology|drug overdose|calcium channel blocker overdose	E980.4, 972.9, T46.1X				553	700553						
7	diagnosis		burns/trauma|trauma - CNS|spinal cord injury|cervical	S14.1				554	700554						
7	diagnosis		pulmonary|disorders of the airways|bronchitis|acute	466.0, J20.9				555	700555						
7	diagnosis		pulmonary|pleural disorders|empyema|postoperative	510.9, 998.59, J86.9				556	700556						
7	diagnosis		cardiovascular|vascular disorders|arterial thromboembolism|associated with HIT	E934.2, 444.9, I74.9, D75.82				557	700557						
7	diagnosis		gastrointestinal|hepatic disease|hepatic dysfunction|with cirrhosis|cryptogenic	571.5, K74.69				558	700558						
7	diagnosis		gastrointestinal|GI bleeding / PUD|peptic ulcer disease|duodenal	532.90, K26.9				559	700559						
7	diagnosis		neurologic|infectious disease of nervous system|encephalitis|viral|CMV	078.5, B25.8				560	700560						
7	diagnosis		hematology|bleeding and red blood cell disorders|anemia|folate deficiency anemia	284.9, D52.9				561	700561						
7	diagnosis		cardiovascular|ventricular disorders|cardiomyopathy|dilated|post-myocarditis	425.9, I43				562	700562						
7	diagnosis		infectious diseases|skin, bone and joint infections|shingles	053.9, B02.9				563	700563						
7	diagnosis		pulmonary|pleural disorders|hemothorax|closed	860.2, J94.2				564	700564						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|lumbar spine|closed	805.4, S32.00				565	700565						
7	diagnosis		neurologic|CNS mass lesions|increased intracranial pressure|from cerebral edema	G93.6				566	700566						
7	diagnosis		oncology|unknown primary|metastatic adenocarcinoma	199.0, C80.0				567	700567						
7	diagnosis		burns/trauma|dermatology|rash, non-infectious|drug related rash	693.0, L27.0				568	700568						
7	diagnosis		neurologic|CNS mass lesions|spinal cord compression|secondary to epidural abscess	324.1, 336.9, G06.1				569	700569						
7	diagnosis		infectious diseases|vascular infections|endocarditis - prosthetic valve|culture pending	421.0, 996.61, I33.0				570	700570						
7	diagnosis		renal|disorder of kidney|acute renal failure|due to nephrotoxic agents|NSAIDs	584.9, E935.3, N17.9				571	700571						
7	diagnosis		hematology|bleeding and red blood cell disorders|anemia|vitamin B12 deficiency anemia	281.2, D51.9				572	700572						
7	diagnosis		hematology|oncology and leukemia|leukemia|chronic myelogenous	205.10, C92.10				573	700573						
7	diagnosis		cardiovascular|arrhythmias|accelerated idioventricular rhythm	427.9, I49.9				574	700574						
7	diagnosis		oncology|skin, muscle and skeletal tumors|bone tumors|osteosarcoma	170.9, C41.9				575	700575						
7	diagnosis		cardiovascular|vascular disorders|superficial thrombophlebitis|right upper extremity	451.82, I80.8				576	700576						
7	diagnosis		neurologic|neuromuscular disorders|myopathy	359.89, G72.9				577	700577						
7	diagnosis		gastrointestinal|intestinal disease|GI obstruction / ileus|small bowel obstruction|adhesions	560.81, K56.5				578	700578						
7	diagnosis		endocrine|thyroid|myxedema coma	421.0, 996.61, E03.5				579	700579						
7	diagnosis		hematology|white blood cell disorders|eosinophilia	288.3, D72.1				580	700580						
7	diagnosis		gastrointestinal|abdominal/ general|peritonitis|spontaneous bacterial	567.23, K65.2				581	700581						
7	diagnosis		oncology|skin, muscle and skeletal tumors|soft tissue sarcoma	171.9, C49.9				582	700582						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|lumbar spine	S32.00				583	700583						
7	diagnosis		surgery|obstetrics|pre-eclampsia/ eclampsia|severe pre-eclampsia	642.50, O14.10				584	700584						
7	diagnosis		neurologic|trauma - CNS|intracranial injury|with cerebral contusion	851.00, S06.9				585	700585						
7	diagnosis		renal|abnormality of urine quantity or quality|pyuria	791.7, R82.99				586	700586						
7	diagnosis		burns/trauma|trauma - chest|lung trauma|with contusion of lung	861.21				587	700587						
7	diagnosis		infectious diseases|GU infections|pelvic abscess	567.21, K65.1				588	700588						
7	diagnosis		neurologic|disorders of vasculature|stroke|hemorrhagic stroke|subarachnoid hemorrhage|with hydrocephalus	430, 331.3, G91.0, I60.9				589	700589						
7	diagnosis		gastrointestinal|hepatic disease|toxic hepatitis|medication related	573.3, T71.2				590	700590						
7	diagnosis		pulmonary|disorders of vasculature|pulmonary hemorrhage|procedure related|biopsy	786.3, 998.11				591	700591						
7	diagnosis		surgery|vascular surgery|surgery-related ischemia|left lower extremities	997.79, T81.7				592	700592						
7	diagnosis		cardiovascular|valvular disease|valvular insufficiency|mitral valve|rheumatic	424.0, I05.1				593	700593						
7	diagnosis		hematology|coagulation disorders|hypercoagulable state|antiphospholipid syndrome	286.9, D68.61				594	700594						
7	diagnosis		infectious diseases|CNS infections|CNS abscess|brain / cerebral	324.0, G06.0				595	700595						
7	diagnosis		renal|disorder of kidney|acute renal failure|due to nephrotoxic agents|ARBs	584.9, E942.9, N17.9				596	700596						
7	diagnosis		burns/trauma|trauma- head and neck|facial bone fracture|maxillary fracture	802.4				597	700597						
7	diagnosis		neurologic|infectious disease of nervous system|encephalitis|etiology undefined	323.9, G04.90				598	700598						
7	diagnosis		pulmonary|disorders of vasculature|pulmonary hemorrhage|etiology unknown	786.3, T88				599	700599						
7	diagnosis		hematology|bleeding and red blood cell disorders|anemia|aplastic anemia	284.9, D61.9				600	700600						
7	diagnosis		gastrointestinal|intestinal disease|GI obstruction / ileus|obstruction of colon|acute dilatation of the colon syndrome	564.7, K59.3				601	700601						
7	diagnosis		toxicology|drug overdose|barbiturate overdose	E980.1, 967.0, T42.3X				602	700602						
7	diagnosis		cardiovascular|diseases of the aorta|aortic aneurysm|abdominal|ruptured	441.3, I71.3				603	700603						
7	diagnosis		toxicology|drug overdose|overdose of unknown agent(s)|with decreased mental status	977.9, E980.5, 780.09, T50.90				604	700604						
7	diagnosis		gastrointestinal|abdominal/ general|abdominal pain / tenderness|with rebound	789.60, R10.829				605	700605						
7	diagnosis		infectious diseases|GI infections|rectal/perirectal abscess	K61.1				606	700606						
7	diagnosis		oncology|GI tumors|cholangiocarcinoma	156.9, C24.9				607	700607						
7	diagnosis		neurologic|misc|headache|hydrocephalus	R51, G91.9				608	700608						
7	diagnosis		general|immunological diseases|dermatomyositis	710.3, M33.90				609	700609						
7	diagnosis		pulmonary|pulmonary infections|empyema|associated with pneumonia	510.9, 486, J86.9, J18.9				610	700610						
7	diagnosis		gastrointestinal|GI bleeding / PUD|lower GI bleeding|due to A-V malformation	569.85, K55.21				611	700611						
7	diagnosis		cardiovascular|diseases of the aorta|aortic aneurysm|thoraco-abdominal|ruptured	441.6, I71.5				612	700612						
7	diagnosis		gastrointestinal|hepatic disease|hepatic dysfunction|with cirrhosis|biliary	571.6, K74.5				613	700613						
7	diagnosis		toxicology|drug overdose|digoxin overdose/toxicity	972.1, T46.0X				614	700614						
7	diagnosis		burns/trauma|trauma - CNS|intracranial injury|with intraventricular hemorrhage	853.00, S06.9				615	700615						
7	diagnosis		gastrointestinal|trauma|splenic trauma	865.00, S36.0				616	700616						
7	diagnosis		burns/trauma|trauma - abdomen|retroperitoneal trauma|with hemorrhage	S36.89				617	700617						
7	diagnosis		pulmonary|pulmonary infections|pneumonia|opportunistic|mycobacterial|M avium complex	011.60, A15.0				618	700618						
7	diagnosis		cardiovascular|vascular disorders|vasculitis|Wegener's granulomatosis	446.4, M31.30				619	700619						
7	diagnosis		pulmonary|respiratory failure|ARDS|non-pulmonary etiology|related to multiple trauma	518.5, J80				620	700620						
7	diagnosis		surgery|obstetrics|HELLP syndrome	642.50, O14.20				621	700621						
7	diagnosis		pulmonary|pulmonary infections|pneumonia|opportunistic|PCP	136.3, B59				622	700622						
7	diagnosis		burns/trauma|trauma - systemic effects|ARDS	J80				623	700623						
7	diagnosis		cardiovascular|infection|endocarditis - native valve|coagulase-negative staphylococcus	421.0, 041.19, I33.0				624	700624						
7	diagnosis		gastrointestinal|abdominal/ general|abdominal pain / tenderness|left upper quadrant	789.02, R10.12				625	700625						
7	diagnosis		burns/trauma|trauma - abdomen|bowel trauma|with rupture	863.89, S36.50				626	700626						
7	diagnosis		cardiovascular|pericardial diseases|pericarditis|bacterial	420.99, I30.9				627	700627						
7	diagnosis		hematology|white blood cell disorders|neutropenia|associated with infectious disease	288.0, D70.3				628	700628						
7	diagnosis		pulmonary|disorders of lung parenchyma|interstitial lung disease|ILD associated with collagen vascular disease	517.8, J99				629	700629						
7	diagnosis		burns/trauma|burns|burn injury	946.0				630	700630						
7	diagnosis		cardiovascular|chest pain / ASHD|acute coronary syndrome|coronary artery spasm	413.1, I20.1				631	700631						
7	diagnosis		cardiovascular|vascular disorders|vasculitis|temporal arteritis	446.5, M31.6				632	700632						
7	diagnosis		cardiovascular|ventricular disorders|hypertension|malignant|with altered mental status	437.2, 401.1, I67.4				633	700633						
7	diagnosis		endocrine|fluids and electrolytes|SIADH	253.6, E22.2				634	700634						
7	diagnosis		pulmonary|disorders of the airways|asthma / bronchospasm|due to anaphylaxis	493.90, 995.0, J45				635	700635						
7	diagnosis		cardiovascular|ventricular disorders|acute pulmonary edema|due to malignant hypertension	402.01, 428.1, I50.1, I11.0				636	700636						
7	diagnosis		surgery|general surgery postop issues|enteric fistula|intestinal	569.81, K63.2				637	700637						
7	diagnosis		neurologic|disorders of the spinal cord and peripheral nervous system|hemiplegia-partial	342.90, G81.90				638	700638						
7	diagnosis		neurologic|disorders of vasculature|stroke|hemorrhagic stroke|subarachnoid hemorrhage|from ruptured AV malformation	430, I60.9				639	700639						
7	diagnosis		toxicology|drug overdose|carbon monoxide overdose	986, E982.1, T58.9				640	700640						
7	diagnosis		cardiovascular|vascular disorders|arterial thromboembolism|kidney	593.81, N28.0				641	700641						
7	diagnosis		transplant|s/p lung transplant|s/p lung transplant	996.84				642	700642						
7	diagnosis		cardiovascular|vascular disorders|traumatic injury to major vessels|thoracic aorta	901.0, S25.0				643	700643						
7	diagnosis		neurologic|infectious disease of nervous system|encephalitis|systemic lupus erythematosus	323.8, M32.19, G05.3				644	700644						
7	diagnosis		cardiovascular|ventricular disorders|cardiomyopathy|peri-partum	674.50, O90.3				645	700645						
7	diagnosis		infectious diseases|head and neck infections|abscess - head and neck|ludwig's angina	478.29, J39.2				646	700646						
7	diagnosis		toxicology|drug overdose|tricyclic overdose|with respiratory depression	T43.01				647	700647						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|acetabulum	S32.40				648	700648						
7	diagnosis		pulmonary|pulmonary infections|empyema|fungal	117.9, 510.9, J86.9				649	700649						
7	diagnosis		infectious diseases|chest/pulmonary infections|SARS	480.8, J12.89				650	700650						
7	diagnosis		infectious diseases|systemic/other infections|toxic shock syndrome	040.82, A48.3				651	700651						
7	diagnosis		cardiovascular|arrhythmias|bradycardia|due to inferior wall MI	427.81, 410.41, I21.19, R00.1				652	700652						
7	diagnosis		pulmonary|trauma|chest wall trauma	959.11				653	700653						
7	diagnosis		burns/trauma|trauma - skeletal|dislocation|hip|closed	835.00, S73.00				654	700654						
7	diagnosis		cardiovascular|ventricular disorders|cardiomyopathy|hypertrophic|idiopathic	I42.8				655	700655						
7	diagnosis		gastrointestinal|abdominal/ general|intra-abdominal abscess|retroperitoneal	567.38, K68.1				656	700656						
7	diagnosis		cardiovascular|valvular disease|valvular insufficiency|pulmonic valve	I37.1				657	700657						
7	diagnosis		neurologic|infectious disease of nervous system|meningitis|acute|aseptic	322.0, G03.0				658	700658						
7	diagnosis		infectious diseases|CNS infections|meningitis|acute|bacterial|pneumococcus	320.1, G00.1				659	700659						
7	diagnosis		oncology|hematologic malignancy|leukemia|acute lymphocytic	204.00, C91.00				660	700660						
7	diagnosis		burns/trauma|dermatology|rash, non-infectious|urticaria	708.9, L50.9				661	700661						
7	diagnosis		pulmonary|pulmonary infections|empyema|associated with lung abscess	513.0, 510.9, J85.2				662	700662						
7	diagnosis		hematology|white blood cell disorders|lymphopenia	288.8, D72.810				663	700663						
7	diagnosis		neurologic|trauma - CNS|intracranial injury|no loss of consciousness	854.01				664	700664						
7	diagnosis		burns/trauma|trauma - chest|cardiac injury - blunt|valvular injury	861.00				665	700665						
7	diagnosis		infectious diseases|head and neck infections|epiglottitis|with airway compromise	464.31, J05.11				666	700666						
7	diagnosis		neurologic|misc|neuropathy|polyneuritis	357.89, G61.89				667	700667						
7	diagnosis		gastrointestinal|intestinal disease|GI obstruction / ileus|obstruction of colon|volvulus	560.2, K56.60				668	700668						
7	diagnosis		cardiovascular|valvular disease|valvular insufficiency|aortic valve|with mitral valve disease	424.1				669	700669						
7	diagnosis		pulmonary|disorders of the airways|acute bronchiolitis	466.19, J21.8				670	700670						
7	diagnosis		transplant|s/p kidney transplant|fever - kidney transplant	996.81, T86.10				671	700671						
7	diagnosis		endocrine|pituitary and temperature regulation|hyperprolactinemia	253.1, E22.1				672	700672						
7	diagnosis		pulmonary|disorders of vasculature|pulmonary hemorrhage|due to pulmonary embolus	786.3, 415.19, R04.9, I26				673	700673						
7	diagnosis		pulmonary|disorders of vasculature|pulmonary hemorrhage|procedure related	786.3, 998.11, T88				674	700674						
7	diagnosis		gastrointestinal|esophageal disease|foreign body in esophagus	935.1, T18.10				675	700675						
7	diagnosis		endocrine|thyroid|sick euthyroid syndrome	790.94, E07.81				676	700676						
7	diagnosis		toxicology|drug overdose|cocaine overdose|with mycocardial infarction	410.90, 968.5, E980.4, I21.3, T40.5				677	700677						
7	diagnosis		neurologic|misc|neuroleptic malignant syndrome	333.92, G21.0				678	700678						
7	diagnosis		pulmonary|disorders of the airways|mechanical airway problem|non-mechanical tracheostomy complication	519.09, J95.09				679	700679						
7	diagnosis		burns/trauma|trauma - abdomen|pellet injury from shotgun blast	863.90				680	700680						
7	diagnosis		pulmonary|disorders of lung parenchyma|interstitial lung disease|hypersensitivity pneumonitis	495.9, J67.9				681	700681						
7	diagnosis		neurologic|seizures|seizures|focal	345.50, G40.1				682	700682						
7	diagnosis		pulmonary|trauma|diaphragmatic injury|left	862.0, S27.80				683	700683						
7	diagnosis		renal|disorder of acid base|mixed acid base disorder|metabolic acidosis|acute	276.4				684	700684						
7	diagnosis		burns/trauma|trauma - abdomen|splenic trauma|with hematoma	865.01, S36.0				685	700685						
7	diagnosis		burns/trauma|trauma - abdomen|splenic trauma|with rupture	865.04, S36.0				686	700686						
7	diagnosis		burns/trauma|trauma- head and neck|eye injury|bilateral	870.9, S05				687	700687						
7	diagnosis		endocrine|pituitary and temperature regulation|pituitary adrenal insufficiency	253.4, E23.0				688	700688						
7	diagnosis		pulmonary|pleural disorders|empyema|fungal	510.9, 117.9, J86.9				689	700689						
7	diagnosis		oncology|head and neck tumors|neck tumor|oro/hypopharyngeal CA	148.9, C13.9				690	700690						
7	diagnosis		surgery|vascular surgery|surgery-related ischemia	T81.7				691	700691						
7	diagnosis		pulmonary|disorders of lung parenchyma|pulmonary vasculitis|SLE	447.6, I77.6				692	700692						
7	diagnosis		toxicology|drug overdose|narcotic overdose|with pulmonary edema	E980.2, 965.00, 518.4, T40.60				693	700693						
7	diagnosis		neurologic|trauma - CNS|intracranial injury|with depressed mental status	854.06, S06.9				694	700694						
7	diagnosis		neurologic|infectious disease of nervous system|CNS abscess|spinal epidural	324.1, G06.1				695	700695						
7	diagnosis		transplant|s/p bone marrow transplant|graft-versus-host disease  -  bone marrow transplant|moderate	996.85, T86.00				696	700696						
7	diagnosis		hematology|bleeding and red blood cell disorders|disorders of hemoglobin|thalassemia	282.49, D56.9				697	700697						
7	diagnosis		infectious diseases|skin, bone and joint infections|cellulitis|head and neck|periorbital	376.01, H05.019				698	700698						
7	diagnosis		cardiovascular|ventricular disorders|cardiomyopathy|hypertrophic|idiopathic|non-obstructive	425.4, I42.2				699	700699						
7	diagnosis		infectious diseases|chest/pulmonary infections|pneumonia|community-acquired|bacterial|group A strep	482.31, J15.4				700	700700						
7	diagnosis		hematology|coagulation disorders|hypercoagulable state|protein S deficiency	286.9, D68.59				701	700701						
7	diagnosis		cardiovascular|infection|endocarditis - native valve|streptococcus viridans	041.00, 421.0, B95.5, I33.0				702	700702						
7	diagnosis		neurologic|disorders of vasculature|cerebral epidural hematoma|secondary to trauma	852.40, S06.4				703	700703						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|clavicle	S42.00				704	700704						
7	diagnosis		infectious diseases|vascular infections|endocarditis - native valve|streptococcus viridans	421.0, 041.00, B95.5, I33.0				705	700705						
7	diagnosis		burns/trauma|trauma - CNS|intracranial injury|with loss of consciousness of unknown duration	854.06, S06.2				706	700706						
7	diagnosis		pulmonary|disorders of the airways|upper respiratory obstruction|due to vocal cord paralysis	478.30, J38.00				707	700707						
7	diagnosis		burns/trauma|trauma - CNS|intracranial injury|loss of consciousness <= 60 mins	854.02, S06.9				708	700708						
7	diagnosis		pulmonary|pulmonary infections|pneumonia|opportunistic|fungal|coccidiomycosis	484.7, 114.0, B38.0				709	700709						
7	diagnosis		gastrointestinal|abdominal/ general|abdominal compartment syndrome|post-op	998.9, M79.A3				710	700710						
7	diagnosis		cardiovascular|pericardial diseases|pericarditis|post-MI	411.0, I24.1				711	700711						
7	diagnosis		oncology|GI tumors|colon CA|right hemicolon	153.0, C18.3				712	700712						
7	diagnosis		cardiovascular|infection|endocarditis - prosthetic valve|non-viridans streptococci (including enterococcus)	996.61, 421.0, 041.09, B95.4, I33.0				713	700713						
7	diagnosis		neurologic|trauma - CNS|spinal cord injury|cervical|C1-C4	952.00, S14.1				714	700714						
7	diagnosis		burns/trauma|trauma - abdomen|hepatic trauma	864.00, S36.11				715	700715						
7	diagnosis		cardiovascular|ventricular disorders|cardiac injury, blunt|cardiac tamponade	423.0, I31.4				716	700716						
7	diagnosis		pulmonary|trauma|lung trauma|with pleural effusion	861.20				717	700717						
7	diagnosis		transplant|s/p bone marrow transplant|s/p bone marrow transplant	996.85				718	700718						
7	diagnosis		gastrointestinal|abdominal/ general|pelvic abscess|female patient	614.5, K61.1				719	700719						
7	diagnosis		neurologic|trauma - CNS|intracranial injury|with concussion	854.09, S06.0				720	700720						
7	diagnosis		neurologic|neuromuscular disorders|motor neuropathy|post-polio syndrome	138, G14				721	700721						
7	diagnosis		cardiovascular|arrhythmias|SVT|Wolf-Parkinson-White syndrome	426.7, I45.6				722	700722						
7	diagnosis		cardiovascular|ventricular disorders|cardiomyopathy|peri-partum|during pregnancy	648.63, O90.3				723	700723						
7	diagnosis		hematology|platelet disorders|platelet dysfunction|due to Von Willebrand's disease	286.4, D68.0				724	700724						
7	diagnosis		renal|disorder of kidney|traumatic renal injury	866.00, S37.09				725	700725						
7	diagnosis		cardiovascular|vascular disorders|traumatic injury to major vessels|r subclavian artery	901.1				726	700726						
7	diagnosis		infectious diseases|head and neck infections|abscess - head and neck|mastoiditis	383.01, H70.019				727	700727						
7	diagnosis		surgery|cardiac surgery|sternotomy problems|instability	998.31, T81.3				728	700728						
